,vertex,cs1,cs2,cs3,cs4,cs5,cs6,cs7,cs8,cs9,cs10,cum10,vertex symbol
0,V1,4,10,20,34,54,78,104,134,168,208,815,4.4.6.6.6.6
1,V2,4,10,20,34,53,76,103,135,170,209,815,4.6.4.6.6.6
