,edge,x,y,z,symbolic,Wyckoff,symmetry
0,E1,0.0,0.125,0.375,"0, y, 1/2-y",48 i,mm2
1,E2,0.125,0.25,0.25,"x, 1/4, 1/4",48 g,mm2
