,vertex,cs1,cs2,cs3,cs4,cs5,cs6,cs7,cs8,cs9,cs10,cum10
0,V1,8,12,48,42,128,92,248,162,408,252,1401
1,V2,4,20,24,82,64,182,124,322,204,502,1529
