,vertex,cn,x,y,z,symbolic,Wyckoff,symmetry,order
0,V1,6,0.3466,0.3466,0.5,"x, x, 1/2",4 g,mm2,4
1,V2,3,0.1536,0.1536,0.2215,"x, x, z",8 j,m,2
