,vertex,cs1,cs2,cs3,cs4,cs5,cs6,cs7,cs8,cs9,cs10,cum10,vertex symbol
0,V1,3,7,14,21,29,46,73,99,116,135,544,4.8.8
1,V2,5,7,12,21,33,50,69,93,122,170,583,3.3.3.3.4.4.8.8.16(7).16(7)
