,vertex,cs1,cs2,cs3,cs4,cs5,cs6,cs7,cs8,cs9,cs10,cum10,vertex symbol
0,V1,4,9,18,31,48,74,116,157,202,251,911,4.4.4.8(2).16(420).16(420)
1,V2,4,8,12,22,48,82,124,160,200,250,911,4.4.4.4.16(420).16(420)
2,V3,4,10,20,34,52,74,112,154,200,250,911,4.4.8.8.8.8
3,V4,4,8,14,26,46,80,122,158,202,250,911,4.4.4.4.16(420).16(420)
