,vertex,cn,x,y,z,symbolic,Wyckoff,symmetry,order
0,V1,3,0.0,0.0,0.06,"0, 0, z",4 g,mm2,4
1,V2,3,0.0,0.0,0.19,"0, 0, z",4 g,mm2,4
2,V3,3,0.3136,0.0,0.125,"x, 0, z",8 o,m,2
