,vertex,cn,x,y,z,symbolic,Wyckoff,symmetry,order
0,V1,3,0.081,0.3693,0.3588,"x, y, z",12 o,1,1
1,V2,3,0.2217,0.4434,0.2295,"x, 2x, z",6 n,m,2
2,V3,4,0.2642,0.5284,0.08,"x, 2x, z",6 n,m,2
3,V4,4,0.4593,0.126,0.42,"x, y, z",12 o,1,1
