,edge,x,y,z,symbolic,Wyckoff,symmetry
0,E1,0.1579,0.4106,0.0534,"x, y, z",16 g,1
1,E2,0.9973,0.25,0.3034,"x, y, z",16 g,1
2,E3,0.0,0.5,0.0,"0, 1/2, 0",8 d,-1
3,E4,0.8394,0.408,0.0,"x, y, z",16 g,1
4,E5,0.908,0.408,0.25,"x, 1/2+x, 1/4",8 f,2
