,vertex,cs1,cs2,cs3,cs4,cs5,cs6,cs7,cs8,cs9,cs10,cum10,vertex symbol
0,V1,5,11,22,42,65,92,124,163,213,258,996,3.3.4.4.4.4.6.8.8.8
1,V2,5,12,25,42,61,92,137,166,197,248,986,3.3.3.3.6.6.8.8.8.8
