,edge,x,y,z,symbolic,Wyckoff,symmetry
0,E1,0.4667,0.9334,0.25,"x, 2x, 1/4",6 h,mm2
1,E2,0.538,0.076,0.187,"x, 2x, z",12 k,m
2,E3,0.1942,0.5971,0.1562,"2y, y, z",12 k,m
3,E4,0.5711,0.1422,0.25,"x, 2x, 1/4",6 h,mm2
4,E5,0.5968,0.1936,0.0307,"x, 2x, z",12 k,m
5,E6,0.3113,0.6887,0.0625,"x, 1-x, z",12 k,m
