,vertex,cn,x,y,z,symbolic,Wyckoff,symmetry,order
0,V1,3,0.25,0.25,0.1755,"1/4, 1/4, z",8 h,2,2
1,V2,3,0.0646,0.0646,0.0,"x, x, 0",8 k,2,2
2,V3,3,0.1741,0.5448,0.2916,"x, y, z",16 n,1,1
3,V4,3,0.1628,0.1035,0.1217,"x, y, z",16 n,1,1
