,vertex,cn,x,y,z,symbolic,Wyckoff,symmetry,order
0,V1,3,0.2113,0.2113,0.2113,"x, x, x",8 g,3m,6
1,V2,3,0.317,0.317,0.0,"x, x, 0",12 1,mm2,4
2,V3,4,0.5,0.5,0.0,"1/2, 1/2, 0",3 c,4/mmm,16
