,edge,x,y,z,symbolic,Wyckoff,symmetry
0,E1,0.1552,0.2155,0.2155,"x, x, y",24 m,2
1,E2,0.2356,0.1753,0.2959,"x, y, z",48 n,1
2,E3,0.1202,0.1202,0.3453,"x, x, z",24 m,2
3,E4,0.2557,0.2557,0.316,"x, x, z",24 m,2
4,E5,0.2443,0.3654,0.3654,"x, y, y",24 m,m
5,E6,0.2933,0.5,0.4147,"x, 1/2, z",24 l,m
6,E7,0.0853,0.0853,0.5,"x, x, 1/2",12 j,mm2
7,E8,0.0853,0.0,0.4147,"x, 0, z",24 k,m
