,vertex,cs1,cs2,cs3,cs4,cs5,cs6,cs7,cs8,cs9,cs10,cum10
0,V1,7,13,17,21,28,38,57,72,78,84,416
1,V2,5,13,18,21,27,38,55,70,78,86,412
2,V3,3,5,13,19,26,38,44,58,74,88,369
3,V4,3,7,13,18,26,39,44,61,76,87,375
4,V5,3,4,9,21,33,37,44,54,74,101,381
