,edge,x,y,z,symbolic,Wyckoff,symmetry
0,E1,0.0,0.5,0.0,"0, 1/2, 0",2 f,mmm
1,E2,0.0,0.278,0.25,"0, y, z",8 s,m
2,E3,0.9043,0.0957,0.5,"x, 1-x, 1/2",4 k,mm2
