,vertex,cs1,cs2,cs3,cs4,cs5,cs6,cs7,cs8,cs9,cs10,cum10,vertex symbol
0,V1,3,5,7,10,15,21,25,30,39,53,209,4.12(2).16
1,V2,3,4,7,10,15,18,24,31,40,51,204,3.12.12
2,V3,3,4,6,10,14,18,21,33,43,49,202,3.12.12
3,V4,3,4,6,8,14,18,24,33,45,57,213,3.12(2).20(2)
4,V5,3,4,6,8,12,20,26,32,43,58,213,3.20(2).20(2)
