,vertex,cn,x,y,z,symbolic,Wyckoff,symmetry,order
0,V1,3,0.0,0.0,0.0,"0, 0, 0",1 a,-6m2,12
1,V2,3,0.3333,0.6667,0.5,"1/3, 2/3, 1/2",2 d,-6,6
2,V3,3,0.6981,0.0,0.0,"x, 0, 0",3 f,mm2,4
3,V4,4,0.5884,0.0,0.5,"x, 0, 1/2",3 g,mm2,4
