,edge,x,y,z,symbolic,Wyckoff,symmetry
0,E1,0.1802,0.0,0.1802,"x, 0, x",48 i,mm2
1,E2,0.1165,0.0466,0.2439,"x, y, z",192 l,1
2,E3,0.1164,0.1164,0.3137,"x, x, z",96 k,m
