,edge,x,y,z,symbolic,Wyckoff,symmetry
0,E1,0.25,0.75,0.25,"1/4, 3/4, 1/4",4 d,2/m
1,E2,0.0,0.6496,0.1565,"0, y, z",8 h,m
2,E3,0.0,0.5,0.0,"0, 1/2, 0",4 a,2/m
3,E4,0.25,0.5493,0.25,"1/4, y, 1/4",8 g,2
