,edge,x,y,z,symbolic,Wyckoff,symmetry
0,E1,0.062,0.938,0.938,"x, 1-x, 1-x",4 e,3m
1,E2,0.724,0.8,0.2,"x, y, 1-y",12 i,m
2,E3,0.65,0.65,0.1,"x, x, z",12 i,m
3,E4,0.8,0.8,0.124,"x, x, z",12 i,m
4,E5,0.5,0.5,0.076,"1/2, 1/2, z",6 g,mm2
5,E6,0.5,0.576,0.0,"1/2, y, 0",12 h,2
