,vertex,cs1,cs2,cs3,cs4,cs5,cs6,cs7,cs8,cs9,cs10,cum10,vertex symbol
0,V1,6,12,24,54,72,96,156,186,212,318,1137,7.7.7.7.7.7.7.7.7.7.7.7.*.*.*
1,V2,3,9,23,41,69,102,132,182,239,277,1078,6.7(2).7(2)
