,vertex,cn,x,y,z,symbolic,Wyckoff,symmetry,order
0,V1,6,0.0,0.0,0.0,"0, 0, 0",8 a,-3,6
1,V2,6,0.25,0.25,0.25,"1/4, 1/4, 1/4",8 b,-3,6
