,vertex,cs1,cs2,cs3,cs4,cs5,cs6,cs7,cs8,cs9,cs10,cum10,vertex symbol
0,V1,4,6,14,20,28,40,60,77,96,125,471,3.8.3.8.3.16
1,V2,4,7,15,22,30,44,63,81,102,133,502,3.8.3.8.3.16(2)
2,V3,4,6,12,18,28,36,52,71,94,117,439,3.8.3.8.3.16
3,V4,5,8,16,23,36,47,66,88,115,131,536,3.3.3.3.4.4.8.8.16.16
