,edge,x,y,z,symbolic,Wyckoff,symmetry
0,E1,0.25,0.25,0.898,"1/4, 1/4, z",12 g,mm2
1,E2,0.1495,0.25,0.75,"x, 1/4, 3/4",24 h,2
2,E3,0.1495,0.0237,0.0237,"x, y, y",24 k,m
3,E4,0.0,0.1258,0.8743,"0, y, 1-y",24 i,2
