,vertex,cn,x,y,z,symbolic,Wyckoff,symmetry,order
0,V1,4,0.0,0.0,0.0417,"0, 0, z",6 c,3m,6
1,V2,4,0.0,0.0,0.1806,"0, 0, z",6 c,3m,6
2,V3,4,0.0,0.0,0.2639,"0, 0, z",6 c,3m,6
