,edge,x,y,z,symbolic,Wyckoff,symmetry
0,E1,0.5,0.4164,0.4164,"1/2, y, y",12 j,mm2
1,E2,0.3681,0.3681,0.3681,"x, x, x",8 g,3m
2,E3,0.2609,0.2609,0.3199,"x, x, z",24 m,m
3,E4,0.0836,0.0,0.3203,"x, 0, z",24 l,m
4,E5,0.1427,0.1427,0.3201,"x, x, z",24 m,m
5,E6,0.2018,0.2609,0.2609,"x, y, y",24 m,m
