,vertex,cn,x,y,z,symbolic,Wyckoff,symmetry,order
0,V1,4,0.1081,0.1791,0.25,"x, y, z",192 l,1,1
1,V2,4,0.0502,0.1211,0.1921,"x, y, z",192 l,1,1
