,vertex,cs1,cs2,cs3,cs4,cs5,cs6,cs7,cs8,cs9,cs10,cum10,vertex symbol
0,V1,4,6,16,30,39,66,78,109,147,170,666,3.8.3.8.3.8
1,V2,4,6,14,27,34,62,76,108,144,170,646,3.8.3.8.3.8
2,V3,4,8,14,21,34,54,76,108,140,167,627,3.8.4.8.4.8
3,V4,4,10,19,31,48,67,89,116,147,188,720,4.8.4.8.6.8
