,vertex,cn,x,y,z,symbolic,Wyckoff,symmetry,order
0,V1,3,0.0,0.0884,0.0493,"0, y, z",8 f,m,2
1,V2,3,0.201,0.8029,0.8897,"x, y, z",16 g,1,1
