,vertex,cn,x,y,z,symbolic,Wyckoff,symmetry,order
0,V1,3,0.1449,0.5,0.5,"x, 1/2, 1/2",6 g,mm2,4
1,V2,3,0.3817,0.3817,0.6183,"x, x, 1-x",4 e,3m,6
