,edge,x,y,z,symbolic,Wyckoff,symmetry
0,E1,0.0,0.5,0.3333,"0, 1/2, z",4 i,mm2
1,E2,0.5,0.0,0.0,"1/2, 0, 0",2 d,mmm
2,E3,0.0,0.0,0.25,"0, 0, 1/4",2 e,-4m2
3,E4,0.0,0.0,0.0833,"0, 0, z",4 g,mm2
