,edge,x,y,z,symbolic,Wyckoff,symmetry
0,E1,0.5,0.0,0.5,"1/2, 0, 1/2",3 d,222
1,E2,0.3649,0.8075,0.3755,"x, y, z",12 k,1
2,E3,0.5,0.0,0.0,"1/2, 0, 0",3 c,222
