,vertex,cs1,cs2,cs3,cs4,cs5,cs6,cs7,cs8,cs9,cs10,cum10,vertex symbol
0,V1,4,11,24,41,64,93,127,163,205,255,988,4.5.5.6.5.6
1,V2,4,12,22,44,64,94,124,164,206,252,987,5.5.5.5.6.6
