,edge,x,y,z,symbolic,Wyckoff,symmetry
0,E1,0.1055,0.6055,0.5,"x, 1/3+x, 1/2",24 i,2
1,E2,0.1216,0.4838,0.4838,"x, y, y",24 k,m
2,E3,0.2661,0.5213,0.5213,"x, y, y",24 k,2
3,E4,0.1285,0.1285,0.1285,"x, x, x",8 e,3m
4,E5,0.0,0.0692,0.5692,"0, y, 1/2+y",24 j,2
5,E6,0.0012,0.932,0.568,"x, 1-x, z",24 k,m
6,E7,0.183,0.25,0.25,"x, 1/4, 1/4",12 g,mm2
