,vertex,cs1,cs2,cs3,cs4,cs5,cs6,cs7,cs8,cs9,cs10,cum10
0,V1,24,18,120,66,312,146,600,258,984,402,2931
1,V2,4,4,76,48,272,130,560,242,944,386,2667
2,V3,3,44,29,183,94,424,190,760,318,1192,3238
