,vertex,cs1,cs2,cs3,cs4,cs5,cs6,cs7,cs8,cs9,cs10,cum10,vertex symbol
0,V1,6,12,18,25,36,48,56,69,103,145,519,3.3.3.3.3.5.5.5.5.5.12(2).16(2).16(2).16(2).16(2)
1,V2,3,7,14,20,29,38,60,79,86,123,460,3.12.12
2,V3,3,4,9,16,24,37,58,79,90,113,434,3.12.12
3,V4,3,4,6,11,26,42,56,74,99,134,456,3.12.12
