,vertex,cs1,cs2,cs3,cs4,cs5,cs6,cs7,cs8,cs9,cs10,cum10
0,V1,7,16,49,77,123,186,246,324,405,510,1944
1,V2,6,17,45,77,127,174,254,315,415,497,1928
2,V3,5,15,41,75,124,167,258,299,418,481,1884
