,vertex,cn,x,y,z,symbolic,Wyckoff,symmetry,order
0,V1,4,0.2119,0.2438,0.0569,"x, y, z",18 f,1,1
1,V2,4,0.2677,0.2378,0.3143,"x, y, z",18 f,1,1
2,V3,4,0.1049,0.0959,0.2572,"x, y, z",18 f,1,1
3,V4,4,0.0962,0.1047,0.1377,"x, y, z",18 f,1,1
