,vertex,cs1,cs2,cs3,cs4,cs5,cs6,cs7,cs8,cs9,cs10,cum10,vertex symbol
0,V1,4,9,16,26,42,63,83,103,134,169,650,4.8.4.10.8.10
1,V2,4,9,16,26,42,63,82,106,130,163,642,4.8.4.8.12(2).*
2,V3,3,5,13,26,39,59,79,104,135,165,629,3.8.8
3,V4,3,5,13,26,40,58,79,108,133,159,625,3.8.8
