,vertex,cs1,cs2,cs3,cs4,cs5,cs6,cs7,cs8,cs9,cs10,cum10,vertex symbol
0,V1,3,7,13,22,34,49,67,86,108,138,528,6.6.6
1,V2,4,8,15,22,32,50,69,90,115,135,541,4.6.4.6.4.14(2)
2,V3,4,9,14,22,33,48,71,93,110,136,541,4.6.4.6.4.14(2)
