,edge,x,y,z,symbolic,Wyckoff,symmetry
0,E1,0.25,0.25,0.75,"1/4, 1/4, z",4 g,mm2
1,E2,0.0332,0.1428,0.8151,"x, y, z",16 n,1
2,E3,0.0,0.5,0.5,"0, 1/2, 1/2",4 f,2/m
