,vertex,cn,x,y,z,symbolic,Wyckoff,symmetry,order
0,V1,4,0.0,0.4167,0.3333,"0, y, z",12 n,m,2
1,V2,4,0.1667,0.5,0.1666,"x, y, z",24 r,1,1
