,edge,x,y,z,symbolic,Wyckoff,symmetry
0,E1,0.75,0.25,0.1102,"3/4, 1/4, z",8 e,2
1,E2,0.1549,0.4566,0.1102,"x, y, z",16 g,1
2,E3,0.0,0.5,0.0,"0, 1/2, 0",8 d,-1
3,E4,0.9049,0.4048,0.25,"x, 1/2+x, 1/4",8 f,2
