,vertex,cs1,cs2,cs3,cs4,cs5,cs6,cs7,cs8,cs9,cs10,cum10,vertex symbol
0,V1,5,16,36,60,97,137,185,248,304,384,1473,5.5.5.5(2).5(2).5(2).8.8.8.*
1,V2,4,16,34,64,94,136,188,241,313,374,1465,5.5.5.5.5.5
