,vertex,cs1,cs2,cs3,cs4,cs5,cs6,cs7,cs8,cs9,cs10,cum10
0,V1,3,23,40,88,160,210,292,420,502,612,2351
1,V2,12,18,60,114,140,234,348,378,524,714,2543
