,vertex,cn,x,y,z,symbolic,Wyckoff,symmetry,order
0,V1,8,0.5,0.5,0.5,"1/2, 1/2, 1/2",1 b,m-3m,48
1,V2,4,0.2321,0.2321,0.2321,"x, x, x",8 g,3m,6
