,vertex,cn,x,y,z,symbolic,Wyckoff,symmetry,order
0,V1,3,0.0728,0.25,0.3769,"x, 1/4, z",8 g,m,2
1,V2,3,0.25,0.073,0.1238,"1/4, y, x",8 g,m,2
2,V3,3,0.0728,0.073,0.2501,"x, y, z",16 h,1,1
