,vertex,cn,x,y,z,symbolic,Wyckoff,symmetry,order
0,V1,4,0.3333,0.6667,0.1899,"1/3, 2/3, z",4 h,3m,6
1,V2,5,0.2587,0.5174,0.5,"x, 2x, 1/2",6 m,mm2,4
2,V3,3,0.1293,0.2586,0.5,"x, 2x, 1/2",6 m,mm2,4
