,vertex,cn,x,y,z,symbolic,Wyckoff,symmetry,order
0,V1,4,0.1128,0.5025,0.3244,"x, y, z",24 r,1,1
1,V2,4,0.0,0.4461,0.1756,"0, y, z",12 n,m,2
2,V3,4,0.2255,0.5589,0.1756,"x, y, z",24 r,1,1
