,vertex,cs1,cs2,cs3,cs4,cs5,cs6,cs7,cs8,cs9,cs10,cum10
0,V1,7,20,54,88,141,208,287,370,476,591,2243
1,V2,7,20,54,89,141,209,289,368,475,590,2243
