,edge,x,y,z,symbolic,Wyckoff,symmetry
0,E1,0.25,0.25,0.0,"1/4, 1/4, 0",4 d,-1
1,E2,0.1713,0.1412,0.207,"x, y, z",8 f,1
2,E3,0.1713,0.9857,0.957,"x, y, z",8 f,1
3,E4,0.0,0.1554,0.25,"0, y, 1/4",4 e,2
4,E5,0.25,0.25,0.5,"1/4, 1/4, 1/2",4 c,-1
