,vertex,cs1,cs2,cs3,cs4,cs5,cs6,cs7,cs8,cs9,cs10,cum10
0,V1,11,41,93,170,267,385,523,687,871,1073,4122
1,V2,12,36,98,156,288,374,528,684,890,1056,4123
