,vertex,cs1,cs2,cs3,cs4,cs5,cs6,cs7,cs8,cs9,cs10,cum10,vertex symbol
0,V1,3,6,12,24,39,60,87,112,138,172,654,10(3).10(3).10(5)
1,V2,3,6,12,24,39,52,71,102,136,166,612,10(3).10(3).10(3)
