,vertex,cs1,cs2,cs3,cs4,cs5,cs6,cs7,cs8,cs9,cs10,cum10,vertex symbol
0,V1,3,6,14,28,44,63,86,112,142,174,673,4.8.8(2)
1,V2,4,9,17,29,45,65,87,111,141,175,684,4.8.4.8.8.10
