,vertex,cn,x,y,z,symbolic,Wyckoff,symmetry,order
0,V1,3,0.0,0.5,0.0993,"0, 1/2, z",12 i,2,2
1,V2,3,0.1594,0.1594,0.398,"x, y, z",24 m,1,1
