,edge,x,y,z,symbolic,Wyckoff,symmetry
0,E1,0.125,0.875,0.25,"x, 1-x, 1/4",8 n,2
1,E2,0.5,0.0,0.0,"1/2, 0, 0",2 d,mmm
2,E3,0.0,0.0,0.0,"0, 0, 0",2 a,mmm
