,vertex,cn,x,y,z,symbolic,Wyckoff,symmetry,order
0,V1,4,0.0,0.1464,0.0878,"0, y, z",12 n,m,2
1,V2,4,0.187,0.5203,0.4122,"x, y, z",24 r,1,1
2,V3,3,0.0845,0.3852,0.3153,"x, y, z",24 r,1,1
3,V4,3,0.0,0.2517,0.2098,"0, y, z",12 n,m,2
