,vertex,cs1,cs2,cs3,cs4,cs5,cs6,cs7,cs8,cs9,cs10,cum10,vertex symbol
0,V1,4,11,22,39,61,88,118,155,199,245,943,4.6(3).6.6.6(2).6(2)
1,V2,4,10,20,38,61,84,115,162,199,226,920,4.6(3).4.6(3).6(2).10(6)
