,vertex,cn,x,y,z,symbolic,Wyckoff,symmetry,order
0,V1,3,0.2207,0.1532,0.0845,"x, y, z",32 m,1,1
1,V2,5,0.1165,0.0482,0.1789,"x, y, z",32 m,1,1
