,vertex,cn,x,y,z,symbolic,Wyckoff,symmetry,order
0,V1,5,0.125,0.125,0.5587,"1/8, 1/8, z",48 f,mm2,4
1,V2,3,0.125,0.125,0.4648,"1/8, 1/8, z",48 f,mm2,4
2,V3,3,0.0918,0.1582,0.3836,"x, 1/4-x, z",96 g,m,2
3,V4,3,0.0414,0.2086,0.3227,"x, 1/4-x, z",96 g,m,2
