,vertex,cs1,cs2,cs3,cs4,cs5,cs6,cs7,cs8,cs9,cs10,cum10,vertex symbol
0,V1,4,10,24,44,72,106,148,190,240,296,1135,4.4.8(4).8(4).8(7).8(7)
1,V2,4,10,24,44,72,106,148,192,240,298,1139,4.4.8(5).8(5).8(10).8(10)
