,vertex,cn,x,y,z,symbolic,Wyckoff,symmetry,order
0,V1,3,0.25,0.202,0.1666,"x, y, z",16 o,1,1
1,V2,3,0.2045,0.2719,0.2312,"x, y, z",16 o,1,1
2,V3,3,0.1274,0.3075,0.2001,"x, y, z",16 o,1,1
3,V4,4,0.0425,0.4481,0.0633,"x, y, z",16 o,1,1
4,V5,3,0.25,0.1418,0.0633,"x, y, z",16 o,1,1
5,V6,3,0.0853,0.3786,0.1325,"x, y, z",16 o,1,1
6,V7,3,0.0425,0.3089,0.2013,"x, y, z",16 o,1,1
7,V8,3,0.2505,0.0519,0.0,"x, y, 0",8 n,m,2
