,vertex,cs1,cs2,cs3,cs4,cs5,cs6,cs7,cs8,cs9,cs10,cum10,vertex symbol
0,V1,3,6,12,19,34,52,62,88,117,135,529,7.7.8
1,V2,3,6,12,19,32,51,68,84,109,146,531,7.7.8
2,V3,3,6,12,21,34,48,69,89,108,137,528,7.12(3).12(3)
